run,dataset_name,num_points,runtime,time,jitter
4,battleship_gaze,30,rpc_json,1.4864302499918267,0.006870334745536601
5,battleship_gaze,30,rpc_json,1.4818047079897951,0.006672481273050104
6,battleship_gaze,30,rpc_json,1.483505750002223,0.006282730083045612
7,battleship_gaze,30,rpc_json,1.4857949589932105,0.007037551068942407
8,battleship_gaze,30,rpc_json,1.4834516660048394,0.006702000023845222
9,battleship_gaze,30,rpc_json,1.4814243329892633,0.006545630386030975
0,battleship_gaze,60,rpc_json,2.8863021669967566,0.005119346621073198
1,battleship_gaze,60,rpc_json,2.884114790998865,0.00542643638292585
2,battleship_gaze,60,rpc_json,2.8827154169994174,0.005474917372258671
3,battleship_gaze,60,rpc_json,2.8850557080004364,0.00534302680928639
4,battleship_gaze,60,rpc_json,2.882445291004842,0.005542112841486451
5,battleship_gaze,60,rpc_json,2.8830215420020977,0.005346675293635711
6,battleship_gaze,60,rpc_json,2.8826791669998784,0.004901331226875776
7,battleship_gaze,60,rpc_json,2.8867930409905966,0.005045960866902433
8,battleship_gaze,60,rpc_json,2.8844218750018626,0.005006482703067722
9,battleship_gaze,60,rpc_json,2.8840016249887412,0.0052046098803077
0,battleship_gaze,120,rpc_json,5.72186554200016,0.0047072115989942286
1,battleship_gaze,120,rpc_json,5.718796707995352,0.004387496507976426
2,battleship_gaze,120,rpc_json,5.720642707994557,0.004331681069921854
3,battleship_gaze,120,rpc_json,5.725027458000113,0.004389778603219774
4,battleship_gaze,120,rpc_json,5.721956124994904,0.004731068648734533
5,battleship_gaze,120,rpc_json,5.722611083008815,0.004589380380178653
6,battleship_gaze,120,rpc_json,5.7197955409938,0.004631258489531745
7,battleship_gaze,120,rpc_json,5.718982083999435,0.004856408171963533
8,battleship_gaze,120,rpc_json,5.72196070800419,0.004587118277781959
9,battleship_gaze,120,rpc_json,5.719068666003295,0.004367747469933303
0,battleship_gaze,240,rpc_json,11.384736374995555,0.004139244642655115
1,battleship_gaze,240,rpc_json,11.383543749994715,0.004212670850361594
2,battleship_gaze,240,rpc_json,11.384363915989525,0.004104266404366725
3,battleship_gaze,240,rpc_json,11.387600959002157,0.004296969616276695
4,battleship_gaze,240,rpc_json,11.384285000007367,0.004436539137197144
5,battleship_gaze,240,rpc_json,11.387704708002275,0.004280357320367481
6,battleship_gaze,240,rpc_json,11.387191832996905,0.004418702247312909
7,battleship_gaze,240,rpc_json,11.385217791990726,0.004090134499979504
8,battleship_gaze,240,rpc_json,11.386827541995444,0.004228867248961842
9,battleship_gaze,240,rpc_json,11.383498166993377,0.0044130812261737986
0,tdbrain,100,rpc_json,1.001226541993674,0.001512084838526631
1,tdbrain,100,rpc_json,1.0008067500020843,0.0020101560240934732
2,tdbrain,100,rpc_json,1.002552249992732,0.00114022663406966
3,tdbrain,100,rpc_json,1.003251125002862,0.0010353315870515252
4,tdbrain,100,rpc_json,1.003079500005697,0.0012836658988286825
5,tdbrain,100,rpc_json,1.0020079169917153,0.0012675545536804662
6,tdbrain,100,rpc_json,1.002371333001065,0.0011732645219858155
7,tdbrain,100,rpc_json,1.0021063340100227,0.001297500660423634
8,tdbrain,100,rpc_json,1.0020580830023391,0.0010756433284330343
9,tdbrain,100,rpc_json,1.0023270840029,0.001137662895182787
0,tdbrain,200,rpc_json,2.0027548749931157,0.0012402640313448506
1,tdbrain,200,rpc_json,2.005441958011943,0.0009055158380972965
2,tdbrain,200,rpc_json,2.0014239580050344,0.0010912985712659222
3,tdbrain,200,rpc_json,2.0015717079950264,0.0010533102992957431
4,tdbrain,200,rpc_json,2.0034316670062253,0.0008856298187489654
5,tdbrain,200,rpc_json,2.0036519169952953,0.0014826614181997267
6,tdbrain,200,rpc_json,2.0033133340039058,0.0009554779887348564
7,tdbrain,200,rpc_json,2.0029392080032267,0.0009611874059147765
8,tdbrain,200,rpc_json,2.001194290991407,0.0011006034757646938
9,tdbrain,200,rpc_json,2.0033746669942047,0.0009196004916630488
0,tdbrain,400,rpc_json,4.003003541001817,0.0008983797571217501
1,tdbrain,400,rpc_json,4.004125708001084,0.0008835561430822571
2,tdbrain,400,rpc_json,4.003067291996558,0.0009563236618407388
3,tdbrain,400,rpc_json,4.004078917001607,0.0015360209594923594
4,tdbrain,400,rpc_json,4.002036792007857,0.0009271857893379896
5,tdbrain,400,rpc_json,4.002504832998966,0.0016341471372077127
6,tdbrain,400,rpc_json,4.00311825000972,0.0008785341788519049
7,tdbrain,400,rpc_json,4.003329250001116,0.0009858263861484092
8,tdbrain,400,rpc_json,4.002318082988495,0.001164450527774255
9,tdbrain,400,rpc_json,4.017792583006667,0.0021228068913132325
0,tdbrain,800,rpc_json,8.003832999995211,0.0012022075687727612
1,tdbrain,800,rpc_json,8.001807916007238,0.0020759627571351772
2,tdbrain,800,rpc_json,8.003090250000241,0.0018851867157571012
3,tdbrain,800,rpc_json,8.00358133300324,0.0017131876214937897
4,tdbrain,800,rpc_json,8.003821958001936,0.0015457750328040996
5,tdbrain,800,rpc_json,8.004604916000972,0.0024530674298171655
6,tdbrain,800,rpc_json,8.003866957995342,0.0016346866297189183
7,tdbrain,800,rpc_json,8.003520250000292,0.001497365139776266
8,tdbrain,800,rpc_json,8.002980000004754,0.0013949779334206617
9,tdbrain,800,rpc_json,8.005015667004045,0.0013047265391417163
