run,dataset_name,num_points,runtime,time,jitter
4,adhd_sin_h5,480,ipc,3.769859374995576,0.001980951681259238
5,adhd_sin_h5,480,ipc,3.77077141701011,0.0018790074434366162
6,adhd_sin_h5,480,ipc,3.7681771669886075,0.0017445057413687831
7,adhd_sin_h5,480,ipc,3.769179333001375,0.0014747988149603967
8,adhd_sin_h5,480,ipc,3.769655916010379,0.00131817129673424
9,adhd_sin_h5,480,ipc,3.7680950419889996,0.0017888988459911846
0,battleship_gaze,30,ipc,1.4852885419968516,0.006474341492117174
1,battleship_gaze,30,ipc,1.4824475409986917,0.006680868445618463
2,battleship_gaze,30,ipc,1.4845317079889355,0.0064411163356062045
3,battleship_gaze,30,ipc,1.481160875002388,0.006452254199839296
4,battleship_gaze,30,ipc,1.48342849999608,0.0066791879308303985
5,battleship_gaze,30,ipc,1.4851593329949537,0.006654553522696539
6,battleship_gaze,30,ipc,1.482350165999378,0.006749244986364382
7,battleship_gaze,30,ipc,1.4853131249983562,0.006342527830377089
8,battleship_gaze,30,ipc,1.4855509999906644,0.006841201466519623
9,battleship_gaze,30,ipc,1.4822172080021119,0.006616658837185524
0,battleship_gaze,60,ipc,2.8863490000076126,0.004845275723071123
1,battleship_gaze,60,ipc,2.885914208003669,0.005480364263157427
2,battleship_gaze,60,ipc,2.885011000005761,0.005051198343215666
3,battleship_gaze,60,ipc,2.884809666997171,0.005248569127169491
4,battleship_gaze,60,ipc,2.885234625005978,0.005249414001617489
5,battleship_gaze,60,ipc,2.8856776669999817,0.004677285524185451
6,battleship_gaze,60,ipc,2.8859771249990445,0.00524042165594794
7,battleship_gaze,60,ipc,2.8845852089871187,0.005023997720928254
8,battleship_gaze,60,ipc,2.8860916670091683,0.0051714967206310586
9,battleship_gaze,60,ipc,2.883453875008854,0.005322584335707445
0,battleship_gaze,120,ipc,5.722135917007108,0.004438955992079879
1,battleship_gaze,120,ipc,5.722387374989921,0.004428882496014528
2,battleship_gaze,120,ipc,5.721559583995258,0.004402303822625326
3,battleship_gaze,120,ipc,5.719782083004247,0.004371048491384371
4,battleship_gaze,120,ipc,5.717701792003936,0.004477602611452671
5,battleship_gaze,120,ipc,5.722287500000675,0.0044432609219192815
6,battleship_gaze,120,ipc,5.721428709002794,0.004555975019016853
7,battleship_gaze,120,ipc,5.717557458003284,0.004480181900442995
8,battleship_gaze,120,ipc,5.721906250008033,0.004686545496762967
9,battleship_gaze,120,ipc,5.722035750004579,0.004280641198476272
0,battleship_gaze,240,ipc,11.386489041993627,0.004141714872491421
1,battleship_gaze,240,ipc,11.386824499990325,0.004353492970402458
2,battleship_gaze,240,ipc,11.386663582990877,0.004105035116364332
3,battleship_gaze,240,ipc,11.386820957995951,0.004020650551861073
4,battleship_gaze,240,ipc,11.38681408300181,0.0041603155661991765
5,battleship_gaze,240,ipc,11.386832667005365,0.004159841243413085
6,battleship_gaze,240,ipc,11.383517042006133,0.004255116122568238
7,battleship_gaze,240,ipc,11.386162334005348,0.004260545168694864
8,battleship_gaze,240,ipc,11.385485791994142,0.004338039044084859
9,battleship_gaze,240,ipc,11.382839083002182,0.0041674972460626885
0,tdbrain,100,ipc,1.0016265420126729,0.0006951485238901963
1,tdbrain,100,ipc,1.0019103750091745,0.0007229675835969399
2,tdbrain,100,ipc,1.0011245000059716,0.0009717538985383381
